"Date","Open","High","Low","Close","AdjClose","Volume"
"2023-03-22","10024.6318359375","10053.2734375","9938.7060546875","9967.3486328125","9523.423828125","13527952"
"2023-03-23","9910.064453125","9995.990234375","9910.064453125","9967.3486328125","9523.423828125","11515683"
"2023-03-24","10139.19921875","10282.408203125","10081.916015625","10167.8408203125","9714.9873046875","35975035"
"2023-03-27","10196.482421875","10311.0498046875","10139.19921875","10282.408203125","9824.4521484375","14207379"
"2023-03-28","10339.69140625","10482.900390625","10311.0498046875","10311.0498046875","9851.8173828125","22028813"
"2023-03-29","10396.9755859375","10540.1845703125","10368.333984375","10482.900390625","10016.0146484375","21275369"
"2023-03-30","10540.1845703125","10597.4677734375","10454.2587890625","10454.2587890625","9988.6484375","15673767"
"2023-03-31","10482.900390625","10540.1845703125","10396.9755859375","10454.2587890625","9988.6484375","22944606"
"2023-04-03","10597.4677734375","10712.03515625","10540.1845703125","10712.03515625","10234.9443359375","35851091"
"2023-04-04","10740.6767578125","10769.3193359375","10654.751953125","10740.6767578125","10262.3095703125","20447383"
"2023-04-05","10740.6767578125","10797.9609375","10654.751953125","10769.3193359375","10289.6767578125","17265495"
"2023-04-06","10797.9609375","10826.6025390625","10597.4677734375","10597.4677734375","10125.4794921875","21829629"
"2023-04-07","10597.4677734375","10654.751953125","10511.54296875","10654.751953125","10180.2119140625","14914736"
"2023-04-10","10712.03515625","10883.8857421875","10654.751953125","10654.751953125","10180.2119140625","23874367"
"2023-04-11","10654.751953125","10769.3193359375","10568.826171875","10740.6767578125","10262.3095703125","11586036"
"2023-04-12","10769.3193359375","10769.3193359375","10626.1103515625","10712.03515625","10234.9443359375","14498212"
"2023-04-13","10712.03515625","10740.6767578125","10597.4677734375","10626.1103515625","10152.845703125","11961536"
"2023-04-14","10654.751953125","10712.03515625","10482.900390625","10482.900390625","10016.0146484375","15982930"
"2023-04-17","10425.6171875","10511.54296875","10396.9755859375","10454.2587890625","9988.6484375","10645103"
"2023-04-18","10511.54296875","10540.1845703125","10339.69140625","10396.9755859375","9933.916015625","10926091"
"2023-04-19","10454.2587890625","10482.900390625","10368.333984375","10368.333984375","9906.5498046875","7257224"
"2023-04-20","10368.333984375","10425.6171875","10339.69140625","10396.9755859375","9933.916015625","7179016"
"2023-04-21","10396.9755859375","10454.2587890625","10339.69140625","10339.69140625","9879.18359375","12037997"
"2023-04-24","10339.69140625","10482.900390625","10311.0498046875","10454.2587890625","9988.6484375","9958519"
"2023-04-25","10540.1845703125","10540.1845703125","10396.9755859375","10454.2587890625","9988.6484375","12114982"
"2023-04-26","10454.2587890625","10511.54296875","10368.333984375","10511.54296875","10043.380859375","15683019"
"2023-04-27","10540.1845703125","10568.826171875","10482.900390625","10540.1845703125","10070.7470703125","6606251"
"2023-04-28","10597.4677734375","10626.1103515625","10511.54296875","10568.826171875","10098.11328125","12264938"
"2023-05-01",,,,,,
"2023-05-02",,,,,,
"2023-05-03",,,,,,
"2023-05-04","10511.54296875","10568.826171875","10396.9755859375","10425.6171875","9961.283203125","12976385"
"2023-05-05","10425.6171875","10454.2587890625","10368.333984375","10368.333984375","9906.5498046875","19846005"
"2023-05-08","10425.6171875","10482.900390625","10396.9755859375","10454.2587890625","9988.6484375","11954677"
"2023-05-09","10482.900390625","10511.54296875","10425.6171875","10482.900390625","10016.0146484375","10483975"
"2023-05-10","10482.900390625","10597.4677734375","10454.2587890625","10597.4677734375","10125.4794921875","12007798"
"2023-05-11","10654.751953125","10683.3935546875","10568.826171875","10597.4677734375","10125.4794921875","13354080"
"2023-05-12","10626.1103515625","10683.3935546875","10540.1845703125","10683.3935546875","10207.5771484375","12881345"
"2023-05-15","10740.6767578125","10941.169921875","10712.03515625","10797.9609375","10317.0419921875","31198102"
"2023-05-16","10797.9609375","10855.244140625","10712.03515625","10769.3193359375","10289.6767578125","17802473"
"2023-05-17","10740.6767578125","10769.3193359375","10568.826171875","10568.826171875","10098.11328125","16386012"
"2023-05-18","10626.1103515625","10683.3935546875","10568.826171875","10654.751953125","10180.2119140625","11625488"
"2023-05-19","10654.751953125","10712.03515625","10626.1103515625","10683.3935546875","10207.5771484375","7041629"
"2023-05-22","10712.03515625","10826.6025390625","10683.3935546875","10797.9609375","10317.0419921875","14414419"
"2023-05-23","10826.6025390625","10883.8857421875","10712.03515625","10740.6767578125","10262.3095703125","12975961"
"2023-05-24","10769.3193359375","10797.9609375","10626.1103515625","10654.751953125","10180.2119140625","9680431"
"2023-05-25","10654.751953125","10654.751953125","10568.826171875","10568.826171875","10098.11328125","8911178"
"2023-05-26","10597.4677734375","10597.4677734375","10540.1845703125","10568.826171875","10098.11328125","6955915"
"2023-05-29","10654.751953125","10740.6767578125","10597.4677734375","10740.6767578125","10262.3095703125","12482976"
"2023-05-30","10769.3193359375","10797.9609375","10683.3935546875","10740.6767578125","10262.3095703125","11637184"
"2023-05-31","10769.3193359375","10797.9609375","10654.751953125","10654.751953125","10180.2119140625","12121442"
"2023-06-01","10654.751953125","10769.3193359375","10626.1103515625","10769.3193359375","10289.6767578125","15425353"
"2023-06-02","10941.169921875","11370.796875","10912.5283203125","11284.87109375","10782.2666015625","61606101"
"2023-06-05","11399.4384765625","11514.005859375","11313.513671875","11342.1552734375","10837.0","35716148"
"2023-06-06","11399.4384765625","11714.498046875","11342.1552734375","11714.498046875","11192.7587890625","40200502"
"2023-06-07","11714.498046875","11771.7822265625","11599.931640625","11657.21484375","11138.02734375","24709336"
"2023-06-08","11657.21484375","11714.498046875","11456.72265625","11456.72265625","10946.46484375","27440657"
"2023-06-09","11514.005859375","11599.931640625","11456.72265625","11599.931640625","11083.294921875","19796062"
"2023-06-12","11628.5732421875","11685.8564453125","11456.72265625","11657.21484375","11138.02734375","16067074"
"2023-06-13","11685.8564453125","11685.8564453125","11542.6474609375","11628.5732421875","11110.6611328125","21025559"
"2023-06-14","11514.005859375","11571.2890625","11313.513671875","11313.513671875","10809.6337890625","19447620"
"2023-06-15","11313.513671875","11370.796875","11256.2294921875","11284.87109375","10782.2666015625","16583276"
"2023-06-16","11370.796875","11571.2890625","11284.87109375","11284.87109375","10782.2666015625","24336454"
"2023-06-19","11284.87109375","11342.1552734375","11198.9462890625","11198.9462890625","10700.1689453125","12282395"
"2023-06-20","11227.587890625","11256.2294921875","11141.662109375","11256.2294921875","10754.9013671875","11411467"
"2023-06-21","11284.87109375","11370.796875","11256.2294921875","11370.796875","10864.365234375","12561009"
"2023-06-22","11514.005859375","11657.21484375","11399.4384765625","11399.4384765625","10891.732421875","25852420"
"2023-06-23","11542.6474609375","11628.5732421875","11485.3642578125","11571.2890625","11055.9287109375","21487820"
"2023-06-26","11571.2890625","11771.7822265625","11428.080078125","11571.2890625","11055.9287109375","25981776"
"2023-06-27","11599.931640625","11628.5732421875","11456.72265625","11514.005859375","11001.197265625","24684896"
"2023-06-28","11571.2890625","11914.9912109375","11514.005859375","11857.70703125","11329.58984375","39226577"
"2023-06-29","11857.70703125","11857.70703125","11628.5732421875","11628.5732421875","11110.6611328125","26551607"
"2023-06-30","11628.5732421875","11685.8564453125","11542.6474609375","11571.2890625","11055.9287109375","11669829"
"2023-07-03","11628.5732421875","11657.21484375","11514.005859375","11571.2890625","11055.9287109375","19325945"
"2023-07-04","11571.2890625","11657.21484375","11514.005859375","11657.21484375","11138.02734375","13403134"
"2023-07-05","11743.140625","11829.0654296875","11628.5732421875","11685.8564453125","11165.3935546875","22961541"
"2023-07-06","11714.498046875","11771.7822265625","11542.6474609375","11571.2890625","11055.9287109375","28258867"
"2023-07-07","11571.2890625","11714.498046875","11514.005859375","11714.498046875","11192.7587890625","20803332"
"2023-07-10","11800.423828125","11943.6328125","11771.7822265625","11886.349609375","11356.95703125","29376289"
"2023-07-11","11886.349609375","12144.1259765625","11886.349609375","12144.1259765625","11603.251953125","30358769"
"2023-07-12","12144.1259765625","12201.4091796875","11972.2744140625","12029.55859375","11493.787109375","22930292"
"2023-07-13","12058.2001953125","12172.767578125","11972.2744140625","12086.841796875","11548.51953125","31321349"
"2023-07-14","12285.90234375","12351.7783203125","12121.2119140625","12285.90234375","11738.71484375","28122012"
"2023-07-17","12351.7783203125","12417.6552734375","12187.087890625","12252.96484375","11707.2431640625","16707563"
"2023-07-18","12252.96484375","12285.90234375","12154.150390625","12252.96484375","11707.2431640625","11723210"
"2023-07-19","12252.96484375","12318.8408203125","12121.2119140625","12121.2119140625","11581.3583984375","18134635"
"2023-07-20","12121.2119140625","12187.087890625","12055.3359375","12154.150390625","11612.830078125","9792033"
"2023-07-21","12220.0263671875","12285.90234375","12121.2119140625","12285.90234375","11738.71484375","13033179"
"2023-07-24","12285.90234375","12351.7783203125","12220.0263671875","12351.7783203125","11801.6572265625","13580018"
"2023-07-25","12351.7783203125","12582.3447265625","12318.8408203125","12384.716796875","11833.1279296875","15365848"
"2023-07-26","12384.716796875","12417.6552734375","12285.90234375","12351.7783203125","11801.6572265625","9004853"
"2023-07-27","12351.7783203125","12384.716796875","12187.087890625","12252.96484375","11707.2431640625","14363701"
"2023-07-28","12220.0263671875","12318.8408203125","12220.0263671875","12318.8408203125","11770.1865234375","10661465"
"2023-07-31","12417.6552734375","12450.5927734375","12318.8408203125","12417.6552734375","11864.599609375","15143417"
"2023-08-01","12450.5927734375","12747.03515625","12417.6552734375","12417.6552734375","11864.599609375","27358564"
"2023-08-02","12417.6552734375","12483.53125","12351.7783203125","12450.5927734375","11896.0703125","9346920"
"2023-08-03","12483.53125","12582.3447265625","12384.716796875","12417.6552734375","11864.599609375","19021390"
"2023-08-04","12417.6552734375","12615.283203125","12384.716796875","12516.46875","11959.01171875","22600666"
"2023-08-07","12615.283203125","12779.9736328125","12549.4072265625","12747.03515625","12179.3095703125","23701732"
"2023-08-08","12845.849609375","12845.849609375","12615.283203125","12648.2216796875","12084.896484375","14106767"
"2023-08-09","12648.2216796875","12681.1591796875","12516.46875","12615.283203125","12053.42578125","16249141"
"2023-08-10","12648.2216796875","12648.2216796875","12450.5927734375","12450.5927734375","11896.0703125","14147903"
"2023-08-11","12516.46875","12549.4072265625","12285.90234375","12450.5927734375","11896.0703125","13167101"
"2023-08-14","12483.53125","12582.3447265625","12351.7783203125","12483.53125","11927.5419921875","12282369"
"2023-08-15","12483.53125","12516.46875","12384.716796875","12483.53125","11927.5419921875","8691472"
"2023-08-16","12450.5927734375","12648.2216796875","12384.716796875","12516.46875","11959.01171875","14895349"
"2023-08-17","12516.46875","12516.46875","12417.6552734375","12417.6552734375","11864.599609375","12012048"
"2023-08-18","12384.716796875","12384.716796875","11791.8310546875","11923.583984375","11392.533203125","35029382"
"2023-08-21","11857.70703125","12088.2744140625","11758.8935546875","11956.521484375","11424.0029296875","14864677"
"2023-08-22","12055.3359375","12055.3359375","11693.017578125","11989.4599609375","11455.474609375","13746685"
"2023-08-23","12055.3359375","12055.3359375","11857.70703125","11857.70703125","11329.58984375","9671818"
"2023-08-24","11923.583984375","12088.2744140625","11857.70703125","12022.3974609375","11486.9453125","10162590"
"2023-08-25","11989.4599609375","11989.4599609375","11923.583984375","11923.583984375","11392.533203125","7513834"
"2023-08-28","12022.3974609375","12055.3359375","11890.6455078125","11989.4599609375","11455.474609375","11682855"
"2023-08-29","12022.3974609375","12088.2744140625","11956.521484375","12022.3974609375","11486.9453125","14575413"
"2023-08-30","12055.3359375","12187.087890625","12022.3974609375","12121.2119140625","11581.3583984375","11238575"
"2023-08-31","12121.2119140625","12220.0263671875","12121.2119140625","12187.087890625","11644.30078125","11332240"
"2023-09-01",,,,,,
"2023-09-04",,,,,,
"2023-09-05","12252.96484375","12681.1591796875","12220.0263671875","12615.283203125","12053.42578125","33816743"
"2023-09-06","12648.2216796875","12681.1591796875","12450.5927734375","12681.1591796875","12116.3671875","21638695"
"2023-09-07","12681.1591796875","12911.7255859375","12615.283203125","12714.09765625","12147.8388671875","34708993"
"2023-09-08","12714.09765625","12747.03515625","12582.3447265625","12582.3447265625","12021.9541015625","17177277"
"2023-09-11","12747.03515625","12747.03515625","12351.7783203125","12351.7783203125","11801.6572265625","23367333"
"2023-09-12","12417.6552734375","12681.1591796875","12351.7783203125","12681.1591796875","12116.3671875","16877259"
"2023-09-13","12714.09765625","12747.03515625","12450.5927734375","12549.4072265625","11990.4833984375","23811439"
"2023-09-14","12582.3447265625","12747.03515625","12516.46875","12615.283203125","12053.42578125","25983939"
"2023-09-15","12648.2216796875","12977.6025390625","12582.3447265625","12779.9736328125","12210.7802734375","41489960"
"2023-09-18","12779.9736328125","12779.9736328125","12516.46875","12615.283203125","12053.42578125","23962510"
"2023-09-19","12615.283203125","12648.2216796875","12450.5927734375","12516.46875","11959.01171875","17522941"
"2023-09-20","12549.4072265625","12648.2216796875","12483.53125","12648.2216796875","12084.896484375","17083268"
"2023-09-21","12648.2216796875","12747.03515625","12417.6552734375","12483.53125","11927.5419921875","19531680"
"2023-09-22","12351.7783203125","12384.716796875","12055.3359375","12318.8408203125","11770.1865234375","40356864"
"2023-09-25","12318.8408203125","12351.7783203125","11923.583984375","11923.583984375","11392.533203125","21106590"
"2023-09-26","11956.521484375","12154.150390625","11923.583984375","12022.3974609375","11486.9453125","17047291"
"2023-09-27","11956.521484375","12187.087890625","11956.521484375","12187.087890625","11644.30078125","13485638"
"2023-09-28","12088.2744140625","12220.0263671875","11989.4599609375","12187.087890625","11644.30078125","17511526"
"2023-09-29","12187.087890625","12285.90234375","12187.087890625","12187.087890625","11644.30078125","7160450"
"2023-10-02","12220.0263671875","12318.8408203125","12121.2119140625","12252.96484375","11707.2431640625","6929743"
"2023-10-03","12121.2119140625","12187.087890625","11857.70703125","11890.6455078125","11361.0615234375","24158362"
"2023-10-04","11890.6455078125","12022.3974609375","11824.76953125","11956.521484375","11424.0029296875","11252136"
"2023-10-05","11989.4599609375","12055.3359375","11857.70703125","11890.6455078125","11361.0615234375","12209539"
"2023-10-06","11890.6455078125","11989.4599609375","11824.76953125","11956.521484375","11424.0029296875","7462968"
"2023-10-09","11956.521484375","12055.3359375","11857.70703125","12055.3359375","11518.4169921875","17984094"
"2023-10-10","12121.2119140625","12220.0263671875","12088.2744140625","12154.150390625","11612.830078125","12705250"
"2023-10-11","12121.2119140625","12187.087890625","12055.3359375","12187.087890625","11644.30078125","11223793"
"2023-10-12","12187.087890625","12220.0263671875","12088.2744140625","12088.2744140625","11549.8876953125","8795929"
"2023-10-13","12055.3359375","12187.087890625","12022.3974609375","12154.150390625","11612.830078125","9865819"
"2023-10-16","12154.150390625","12154.150390625","11989.4599609375","11989.4599609375","11455.474609375","9857602"
"2023-10-17","12055.3359375","12154.150390625","11923.583984375","11923.583984375","11392.533203125","9273984"
"2023-10-18","11923.583984375","11989.4599609375","11594.203125","11693.017578125","11172.2353515625","18141496"
"2023-10-19","11693.017578125","11791.8310546875","11594.203125","11627.140625","11109.29296875","9565721"
"2023-10-20","11627.140625","11857.70703125","11528.3271484375","11824.76953125","11298.119140625","11198808"
"2023-10-23","11824.76953125","11857.70703125","11660.0791015625","11725.955078125","11203.7060546875","5933444"
"2023-10-24","11725.955078125","11857.70703125","11693.017578125","11791.8310546875","11266.6484375","7845177"
"2023-10-25","11824.76953125","11890.6455078125","11725.955078125","11725.955078125","11203.7060546875","8178225"
"2023-10-26","11627.140625","11627.140625","11231.8837890625","11330.6982421875","10826.052734375","24772879"
"2023-10-27","11363.63671875","11528.3271484375","11297.759765625","11495.388671875","10983.4091796875","15861430"
"2023-10-30","11363.63671875","11495.388671875","11198.9462890625","11198.9462890625","10700.1689453125","6849823"
"2023-10-31","11330.6982421875","11396.57421875","11166.0078125","11264.822265625","10763.1103515625","10003771"
"2023-11-01","11330.6982421875","11396.57421875","11264.822265625","11330.6982421875","10826.052734375","9259497"
"2023-11-02","11429.5126953125","11693.017578125","11396.57421875","11660.0791015625","11140.7646484375","10515489"
"2023-11-03","11725.955078125","11758.8935546875","11462.4501953125","11462.4501953125","10951.9375","20039421"
"2023-11-06","11594.203125","11857.70703125","11561.2646484375","11824.76953125","11298.119140625","13160149"
"2023-11-07","11824.76953125","11857.70703125","11660.0791015625","11725.955078125","11203.7060546875","7972384"
"2023-11-08","11725.955078125","12121.2119140625","11660.0791015625","12088.2744140625","11549.8876953125","17197725"
"2023-11-09","12121.2119140625","12187.087890625","12022.3974609375","12088.2744140625","11549.8876953125","16460433"
"2023-11-10","11989.4599609375","12121.2119140625","11824.76953125","11857.70703125","11329.58984375","50144169"
"2023-11-13","11857.70703125","11956.521484375","11758.8935546875","11923.583984375","11392.533203125","11539120"
"2023-11-14","11956.521484375","12285.90234375","11956.521484375","12154.150390625","11612.830078125","21000619"
"2023-11-15","12318.8408203125","12351.7783203125","12154.150390625","12220.0263671875","11675.771484375","22482035"
"2023-11-16","12154.150390625","12220.0263671875","12088.2744140625","12187.087890625","11644.30078125","10734992"
"2023-11-17","12252.96484375","12252.96484375","11791.8310546875","11989.4599609375","11455.474609375","27806572"
"2023-11-20","11693.017578125","12022.3974609375","11693.017578125","11857.70703125","11329.58984375","20154486"
"2023-11-21","11989.4599609375","12022.3974609375","11824.76953125","11923.583984375","11392.533203125","9274828"
"2023-11-22","11956.521484375","11956.521484375","11824.76953125","11890.6455078125","11361.0615234375","12819965"
"2023-11-23","11923.583984375","11956.521484375","11791.8310546875","11791.8310546875","11266.6484375","10667441"
"2023-11-24","11791.8310546875","11857.70703125","11594.203125","11758.8935546875","11235.177734375","13515816"
"2023-11-27","11758.8935546875","11824.76953125","11561.2646484375","11594.203125","11077.822265625","10822885"
"2023-11-28","11594.203125","11791.8310546875","11495.388671875","11758.8935546875","11235.177734375","12242062"
"2023-11-29","11725.955078125","11791.8310546875","11660.0791015625","11758.8935546875","11235.177734375","8326989"
"2023-11-30","11758.8935546875","11824.76953125","11693.017578125","11725.955078125","11203.7060546875","8601898"
"2023-12-01","11758.8935546875","11758.8935546875","11660.0791015625","11725.955078125","11203.7060546875","6694835"
"2023-12-04","11725.955078125","11923.583984375","11725.955078125","11890.6455078125","11361.0615234375","26542078"
"2023-12-05","11890.6455078125","11923.583984375","11824.76953125","11890.6455078125","11361.0615234375","12472798"
"2023-12-06","11890.6455078125","11956.521484375","11857.70703125","11923.583984375","11392.533203125","10933010"
"2023-12-07","11956.521484375","12088.2744140625","11890.6455078125","12022.3974609375","11486.9453125","28226906"
"2023-12-08","12022.3974609375","12088.2744140625","11956.521484375","11989.4599609375","11455.474609375","12932449"
"2023-12-11","11989.4599609375","12022.3974609375","11890.6455078125","11956.521484375","11424.0029296875","28342471"
"2023-12-12","11956.521484375","12022.3974609375","11923.583984375","12022.3974609375","11486.9453125","10709793"
"2023-12-13","12022.3974609375","12088.2744140625","11890.6455078125","11890.6455078125","11361.0615234375","15397225"
"2023-12-14","11956.521484375","11989.4599609375","11857.70703125","11890.6455078125","11361.0615234375","15992281"
"2023-12-15","11890.6455078125","11989.4599609375","11857.70703125","11890.6455078125","11361.0615234375","19181812"
"2023-12-18","11890.6455078125","11956.521484375","11824.76953125","11857.70703125","11329.58984375","44613716"
"2023-12-19","11857.70703125","11989.4599609375","11824.76953125","11956.521484375","11424.0029296875","12141616"
"2023-12-20","11956.521484375","11989.4599609375","11890.6455078125","11956.521484375","11424.0029296875","19025549"
"2023-12-21","11923.583984375","11956.521484375","11857.70703125","11956.521484375","11424.0029296875","6769217"
"2023-12-22","11956.521484375","12154.150390625","11923.583984375","12055.3359375","11518.4169921875","14934539"
"2023-12-25","12088.2744140625","12220.0263671875","12055.3359375","12121.2119140625","11581.3583984375","10328016"
"2023-12-26","12121.2119140625","12187.087890625","12055.3359375","12154.150390625","11612.830078125","10380691"
"2023-12-27","12187.087890625","12187.087890625","12088.2744140625","12121.2119140625","11581.3583984375","8780871"
"2023-12-28","12121.2119140625","12252.96484375","12088.2744140625","12220.0263671875","11675.771484375","17824507"
"2023-12-29","12252.96484375","12417.6552734375","12220.0263671875","12285.90234375","11738.71484375","22085700"
"2024-01-01",,,,,,
"2024-01-02","12318.8408203125","12516.46875","12285.90234375","12417.6552734375","11864.599609375","22945177"
"2024-01-03","12351.7783203125","12648.2216796875","12318.8408203125","12615.283203125","12053.42578125","21031434"
"2024-01-04","12615.283203125","13471.6728515625","12615.283203125","13241.1064453125","12651.3759765625","75467218"
"2024-01-05","13241.1064453125","13504.611328125","13241.1064453125","13504.611328125","12903.14453125","39257757"
"2024-01-08","13570.4873046875","13735.177734375","13438.7353515625","13636.36328125","13029.0283203125","30583601"
"2024-01-09","13669.3017578125","13768.1162109375","13504.611328125","13735.177734375","13123.4423828125","41138255"
"2024-01-10","13735.177734375","13932.806640625","13603.42578125","13768.1162109375","13154.9130859375","38989374"
"2024-01-11","13768.1162109375","13899.8681640625","13504.611328125","13603.42578125","12997.5576171875","47785956"
"2024-01-12","13504.611328125","14196.310546875","13438.7353515625","14064.55859375","13438.1533203125","70080747"
"2024-01-15","14163.373046875","14426.8779296875","14097.4970703125","14130.4345703125","13501.095703125","38915903"
"2024-01-16","14130.4345703125","14163.373046875","13932.806640625","14163.373046875","13532.56640625","27310945"
"2024-01-17","14229.2490234375","14361.0009765625","14031.6201171875","14163.373046875","13532.56640625","32609797"
"2024-01-18","14097.4970703125","14328.0634765625","14031.6201171875","14295.125","13658.4501953125","35981609"
"2024-01-19","14361.0009765625","14591.5673828125","14295.125","14525.69140625","13878.748046875","33522449"
"2024-01-22","14690.3818359375","14855.072265625","14492.75390625","14558.6298828125","13910.2197265625","56851270"
"2024-01-23","14558.6298828125","14723.3203125","14426.8779296875","14459.8154296875","13815.8056640625","36114282"
"2024-01-24","14393.939453125","14591.5673828125","14361.0009765625","14426.8779296875","13784.3349609375","30647964"
"2024-01-25","14459.8154296875","14459.8154296875","14295.125","14426.8779296875","13784.3349609375","22480213"
"2024-01-26","14426.8779296875","14591.5673828125","14426.8779296875","14492.75390625","13847.27734375","14462289"
"2024-01-29","14492.75390625","14789.1962890625","14492.75390625","14591.5673828125","13941.689453125","23812866"
"2024-01-30","14591.5673828125","14657.4443359375","14393.939453125","14558.6298828125","13910.2197265625","22140181"
"2024-01-31","14657.4443359375","14657.4443359375","14262.1875","14328.0634765625","13689.921875","42306811"
"2024-02-01","14295.125","14459.8154296875","14229.2490234375","14426.8779296875","13784.3349609375","20513037"
"2024-02-02","14426.8779296875","14492.75390625","14328.0634765625","14328.0634765625","13689.921875","29224384"
"2024-02-05","14328.0634765625","15250.3291015625","14328.0634765625","15118.5771484375","14445.2275390625","56825419"
"2024-02-06","15151.515625","15250.3291015625","15118.5771484375","15184.453125","14508.169921875","17865797"
"2024-02-07","15217.3916015625","15612.6484375","15217.3916015625","15480.8955078125","14791.4091796875","33258317"
"2024-02-08",,,,,,
"2024-02-09",,,,,,
"2024-02-12",,,,,,
"2024-02-13",,,,,,
"2024-02-14",,,,,,
"2024-02-15","15612.6484375","15942.029296875","15513.833984375","15909.0908203125","15200.5341796875","38060055"
"2024-02-16","15876.15234375","15876.15234375","15612.6484375","15810.2763671875","15106.1201171875","24948633"
"2024-02-19","15810.2763671875","15876.15234375","15546.7724609375","15777.3388671875","15074.650390625","32071241"
"2024-02-20","15711.462890625","15876.15234375","15579.7099609375","15711.462890625","15011.7080078125","34722412"
"2024-02-21","15711.462890625","15942.029296875","15612.6484375","15810.2763671875","15106.1201171875","39899415"
"2024-02-22","15810.2763671875","15876.15234375","15711.462890625","15777.3388671875","15074.650390625","23064340"
"2024-02-23","15810.2763671875","16271.41015625","15645.5859375","15744.400390625","15043.1787109375","84091476"
"2024-02-26","15744.400390625","15843.21484375","15579.7099609375","15810.2763671875","15106.1201171875","37014153"
"2024-02-27","15843.21484375","16106.7197265625","15711.462890625","15974.966796875","15263.4755859375","38639323"
"2024-02-28","16040.8427734375","16172.595703125","15909.0908203125","16073.78125","15357.8896484375","29432805"
"2024-02-29","16139.6572265625","16172.595703125","15777.3388671875","15909.0908203125","15200.5341796875","38153715"
"2024-03-01","15876.15234375","15909.0908203125","15678.5244140625","15810.2763671875","15106.1201171875","41625229"
"2024-03-04","15876.15234375","16106.7197265625","15645.5859375","15942.029296875","15232.005859375","56275447"
"2024-03-05","15942.029296875","16238.4716796875","15876.15234375","16205.533203125","15483.7734375","43671190"
"2024-03-06","16205.533203125","16567.8515625","16040.8427734375","16205.533203125","15483.7734375","45342811"
"2024-03-07","16271.41015625","16337.2861328125","16040.8427734375","16073.78125","15357.8896484375","39493638"
"2024-03-08","16139.6572265625","16139.6572265625","15546.7724609375","15546.7724609375","14854.3515625","77726457"
"2024-03-11","15513.833984375","15546.7724609375","15019.7626953125","15118.5771484375","14445.2275390625","58308353"
"2024-03-12","15085.638671875","15316.205078125","14986.8251953125","15217.3916015625","14539.6416015625","37282383"
"2024-03-13","15217.3916015625","15711.462890625","15217.3916015625","15711.462890625","15011.7080078125","27392613"
"2024-03-14","15777.3388671875","15777.3388671875","15415.01953125","15447.9580078125","14759.9384765625","31462371"
"2024-03-15","15447.9580078125","15711.462890625","15250.3291015625","15678.5244140625","14980.236328125","38885239"
"2024-03-18","15645.5859375","15678.5244140625","14756.2578125","15283.267578125","14602.5830078125","50036923"
"2024-03-19","15283.267578125","15382.08203125","15118.5771484375","15283.267578125","14602.5830078125","32325658"
"2024-03-20","15283.267578125","16073.78125","15217.3916015625","15909.0908203125","15200.5341796875","60986105"
"2024-03-21","16007.9052734375","16304.34765625","15876.15234375","16304.34765625","15578.1865234375","52423219"
"2024-03-22","16469.0390625","16930.171875","16370.2236328125","16501.9765625","15767.013671875","63365418"
"2024-03-25","16501.9765625","16699.60546875","16205.533203125","16271.41015625","15546.7158203125","36080886"
"2024-03-26","16271.41015625","16633.728515625","16205.533203125","16633.728515625","15892.8984375","26072864"
"2024-03-27","16633.728515625","16732.54296875","16469.0390625","16666.666015625","15924.369140625","22180712"
"2024-03-28","16897.232421875","16930.171875","16600.791015625","16798.419921875","16050.25390625","24271150"
"2024-03-29","16831.357421875","16831.357421875","16567.8515625","16732.54296875","15987.310546875","20563435"
"2024-04-01","16600.791015625","16633.728515625","16271.41015625","16403.162109375","15672.599609375","44186308"
"2024-04-02","16205.533203125","16337.2861328125","15942.029296875","16337.2861328125","15609.658203125","51722510"
"2024-04-03","16337.2861328125","16337.2861328125","15942.029296875","15942.029296875","15232.005859375","38349901"
"2024-04-04","15942.029296875","15974.966796875","15678.5244140625","15678.5244140625","14980.236328125","50887458"
"2024-04-05","15513.833984375","15645.5859375","15349.1435546875","15382.08203125","14696.9970703125","40111024"
"2024-04-08","15415.01953125","15678.5244140625","15250.3291015625","15480.8955078125","14791.4091796875","39607656"
"2024-04-09","15480.8955078125","15810.2763671875","15415.01953125","15810.2763671875","15106.1201171875","26280982"
"2024-04-10","16007.9052734375","16040.8427734375","15678.5244140625","15678.5244140625","14980.236328125","60951191"
"2024-04-11","15480.8955078125","15711.462890625","15415.01953125","15645.5859375","14948.7646484375","19045738"
"2024-04-12","15711.462890625","16271.41015625","15645.5859375","16238.4716796875","15515.244140625","45071241"
"2024-04-15","16106.7197265625","16501.9765625","15151.515625","15415.01953125","14728.466796875","90946126"
"2024-04-16","15415.01953125","15744.400390625","15184.453125","15744.400390625","15043.1787109375","74947864"
"2024-04-17","15810.2763671875","15843.21484375","15217.3916015625","15217.3916015625","14539.6416015625","47826426"
"2024-04-18",,,,,,
"2024-04-19","14888.0107421875","15349.1435546875","14888.0107421875","14953.88671875","14287.873046875","47961619"
"2024-04-22","15019.7626953125","15184.453125","14855.072265625","14888.0107421875","14224.9306640625","40694240"
"2024-04-23","14888.0107421875","14953.88671875","14328.0634765625","14492.75390625","13847.27734375","48687117"
"2024-04-24","14624.505859375","14920.9482421875","14459.8154296875","14855.072265625","14193.458984375","29161994"
"2024-04-25","14888.0107421875","14888.0107421875","14591.5673828125","14657.4443359375","14004.6328125","19738857"
